Player,Real time,In-game time,Difficulty,F3,Mods,Date,userlink
mollyyxy,22m 13s 050ms,21m 30s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/McTurtlz
McTurtlz,21m 55s 170ms,21m 32s 200ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Kikiitta
Kikiitta,21m 32s 840ms,21m 32s 840ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/goseenanan
goseenanan,21m 56s 950ms,21m 33s 250ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/DolphinAlpha
DolphinAlpha,21m 34s,21m 34s,1.16.1,Hardcore,No F3,CaffeineMC,https://www.speedrun.com/user/AndyCuh
AndyCuh,22m 21s 920ms,21m 34s 500ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/epnok
epnok,21m 43s 270ms,21m 35s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/k
k,21m 51s 240ms,21m 35s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/bit_hd
bit_hd,21m 58s 900ms,21m 36s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/andemu
andemu,22m 41s 460ms,21m 37s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kabozzy
Kabozzy,24m 18s 260ms,21m 38s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/StefanEdeka
StefanEdeka,22m 18s 830ms,21m 39s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/jworm
jworm,21m 50s 760ms,21m 40s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/DonnoG
DonnoG,21m 59s,21m 40s,1.16.1,Normal,No F3,CaffeineMC,https://www.speedrun.com/user/jansma
jansma,21m 49s 180ms,21m 40s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Franzelata
Franzelata,22m 06s,21m 40s 200ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Haooy
Haooy,21m 48s 420ms,21m 40s 550ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Igno_C
Igno_C,21m 50s 080ms,21m 40s 550ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/cloUder691
cloUder691,21m 54s 050ms,21m 40s 850ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/MegaFood
MegaFood,21m 59s 730ms,21m 41s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/bobika69
bobika69,22m 16s 890ms,21m 43s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Hyban
Hyban,21m 57s 030ms,21m 44s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/1kyt
1kyt,21m 44s 970ms,21m 44s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/akaSWE
akaSWE,21m 56s 750ms,21m 45s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MendedBiscuit
MendedBiscuit,22m 20s 640ms,21m 45s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/EddySnowedIn
EddySnowedIn,22m 09s 660ms,21m 45s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Skotos
Skotos,21m 59s 220ms,21m 45s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/rinnyginny
rinnyginny,22m 15s 570ms,21m 45s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/buhbai
buhbai,22m 14s,21m 46s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Samueloxo
Samueloxo,22m 21s 760ms,21m 47s 300ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/SergioGuardado
SergioGuardado,21m 56s 530ms,21m 47s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Shmalex
Shmalex,22m 30s 740ms,21m 47s 550ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Entropy
Entropy,22m 54s 270ms,21m 47s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Trevstacks
Trevstacks,21m 48s,21m 48s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Rhox
Rhox,22m 16s 710ms,21m 48s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/supertf
supertf,21m 48s 810ms,21m 49s 050ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/itsdxrk
itsdxrk,22m 19s 620ms,21m 49s 250ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/mangomongobongo
mangomongobongo,23m 36s 950ms,21m 49s 350ms,1.16,Easy,F3,CaffeineMC,https://www.speedrun.com/user/_Fiisky_
_Fiisky_,22m 08s 770ms,21m 50s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MrBudgie
MrBudgie,22m 39s 467ms,21m 51s 733ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Andromeda
Andromeda,22m 21s,21m 52s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/benet
benet,21m 56s 500ms,21m 53s 850ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/IceCream0818
IceCream0818,22m 19s,21m 54s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Sponsorius
Sponsorius,23m 09s 470ms,21m 54s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Zadge_lmao
Zadge_lmao,22m 15s 900ms,21m 55s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/OutrageousJosh
OutrageousJosh,22m 44s 680ms,21m 55s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Falacias
Falacias,22m 25s,21m 57s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/wikiweb
wikiweb,23m 02s 470ms,21m 57s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/balsaferret
balsaferret,23m 00s 190ms,21m 57s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/0smg
0smg,23m 08s,21m 58s 550ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/MallardTV
MallardTV,22m 03s,21m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Orbs3x
Orbs3x,22m 11s 830ms,21m 59s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/rdpiil
rdpiil,22m 35s,22m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Criptike
Criptike,22m 29s 820ms,22m 02s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Sploot78
Sploot78,23m 29s 670ms,22m 03s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Zelepha
Zelepha,22m 11s 390ms,22m 04s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Frogzz
Frogzz,24m 30s 400ms,22m 04s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/T_Wag
T_Wag,22m 05s,22m 04s 600ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/adjournment
adjournment,22m 06s 967ms,22m 06s 967ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/vipor
vipor,22m 20s 620ms,22m 07s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/BeefSalad
BeefSalad,22m 25s 450ms,22m 07s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AntiConnor
AntiConnor,22m 45s 110ms,22m 07s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/queenkac
queenkac,22m 32s 920ms,22m 08s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/leNnard
leNnard,22m 13s 240ms,22m 10s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/polp7
polp7,22m 33s 850ms,22m 11s 200ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/NewoC
NewoC,22m 53s 053ms,22m 12s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GunterPenguin_
GunterPenguin_,22m 59s 840ms,22m 12s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/PatoCesar
PatoCesar,22m 57s,22m 13s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/CoLOLby
CoLOLby,23m 04s 400ms,22m 13s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/spinnaker_rl
spinnaker_rl,22m 35s 830ms,22m 13s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/supermanor
supermanor,22m 19s 180ms,22m 14s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Pyroxd
Pyroxd,22m 27s 530ms,22m 14s 350ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Felcut
Felcut,22m 29s 450ms,22m 15s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TyPier
TyPier,22m 58s 560ms,22m 15s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Corn_Maker
Corn_Maker,26m 33s 150ms,22m 17s,1.16.1,Easy,No F3,CaffeineMC,https://www.speedrun.com/user/dimelorei
dimelorei,22m 54s 030ms,22m 17s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ethvalion
ethvalion,23m 01s 320ms,22m 18s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Desticy
Desticy,22m 39s 280ms,22m 19s 550ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/oyamelon
oyamelon,22m 46s 930ms,22m 19s 800ms,1.16.1,,F3,CaffeineMC,https://www.speedrun.com/user/Forteclock
Forteclock,22m 20s,22m 20s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Solz
Solz,23m 53s 310ms,22m 20s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/justcater
justcater,22m 28s 200ms,22m 20s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Epicker
Epicker,22m 35s 270ms,22m 21s 950ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/RowdyCat
RowdyCat,22m 51s 870ms,22m 22s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/thecamo6
thecamo6,23m 32s 340ms,22m 22s 150ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/siennsienn
siennsienn,22m 22s 160ms,22m 22s 160ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TwitchyQL
TwitchyQL,22m 57s 500ms,22m 23s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Swight
Swight,22m 33s 870ms,22m 24s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Reinis
Reinis,22m 24s 120ms,22m 24s 120ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/WallBant
WallBant,22m 38s 910ms,22m 25s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/oSilentPlays
oSilentPlays,22m 33s 230ms,22m 26s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/zgeez
zgeez,22m 26s 750ms,22m 26s 750ms,1.16,Easy,F3,Vanilla,https://www.speedrun.com/user/Tyamoe
Tyamoe,22m 44s,22m 26s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ChinaSpeed_player
ChinaSpeed_player,22m 26s 830ms,22m 26s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kha0x
Kha0x,22m 27s 050ms,22m 27s 050ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Pota
Pota,22m 31s 400ms,22m 27s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Quetrical
Quetrical,22m 04s 043ms,22m 28s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Lexan
Lexan,23m 28s 770ms,22m 28s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Relacibo
Relacibo,23m 04s 960ms,22m 29s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/kp1hk
kp1hk,22m 38s 400ms,22m 29s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Frustrxted
Frustrxted,22m 45s,22m 29s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Glitchman24
Glitchman24,23m 15s 550ms,22m 30s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SammyMC
SammyMC,23m 01s 300ms,22m 30s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Zenonn69
Zenonn69,22m 50s 350ms,22m 31s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jace174
Jace174,22m 46s 630ms,22m 33s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/yokeslet
yokeslet,23m 00s 041ms,22m 35s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Munisaur
Munisaur,22m 49s 250ms,22m 35s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AwaDeFructus
AwaDeFructus,23m 35s 690ms,22m 36s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Dooofus
Dooofus,22m 48s 580ms,22m 38s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/EdgyKidLol
EdgyKidLol,23m 10s 820ms,22m 38s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Aethona
Aethona,22m 47s 170ms,22m 39s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Tqxus
Tqxus,23m 06s 963ms,22m 40s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MaxiM974
MaxiM974,23m 31s 790ms,22m 41s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Devgel
Devgel,22m 56s 590ms,22m 41s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MrPringles_
MrPringles_,23m 03s 420ms,22m 43s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jymnasium
Jymnasium,22m 46s 680ms,22m 44s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/daniel_xp
daniel_xp,23m 58s 330ms,22m 45s 950ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Kozabyte
Kozabyte,23m 42s,22m 46s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/_CrafterLuis_
_CrafterLuis_,23m 09s 650ms,22m 46s 600ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/MorsaSuper
MorsaSuper,22m 59s 770ms,22m 47s 500ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/jnao
jnao,22m 59s 990ms,22m 47s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/w7or3
w7or3,22m 52s 270ms,22m 49s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MysticX
MysticX,24m 27s 850ms,22m 49s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GeloTheGreatest
GeloTheGreatest,23m 03s 380ms,22m 50s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Firden
Firden,23m 21s 670ms,22m 50s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/M4xx
M4xx,23m 00s,22m 52s 550ms,1.16.1,Hardcore,No F3,CaffeineMC,https://www.speedrun.com/user/Murattt
Murattt,23m 06s 380ms,22m 53s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kamm
Kamm,23m 04s,22m 54s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Systemization
Systemization,24m 03s 410ms,22m 54s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/bronana86
bronana86,22m 56s 340ms,22m 56s 340ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Porosh
Porosh,24m 04s,22m 56s 420ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/averageteencuber
averageteencuber,23m 21s 420ms,22m 57s 090ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/MIXALHC
MIXALHC,22m 58s 420ms,22m 58s 420ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Dart
Dart,23m 04s,22m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ludicrouslyluc
ludicrouslyluc,23m 08s 220ms,22m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SardsSan
SardsSan,23m 16s 500ms,22m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/KrooLyyK
KrooLyyK,23m 59s,23m 02s 700ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Kiw1fruits
Kiw1fruits,23m 03s 067ms,23m 03s 067ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/DYZZ_11
DYZZ_11,23m 18s 140ms,23m 03s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Stead
Stead,25m 09s,23m 04s 030ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/rawinput
rawinput,24m 57s 075ms,23m 04s 040ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/m3r0
m3r0,23m 07s 590ms,23m 04s 050ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Secondairy
Secondairy,23m 13s 650ms,23m 04s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/drhimmer
drhimmer,23m 10s 200ms,23m 04s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/OvniDlix
OvniDlix,23m 04s 740ms,23m 04s 450ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/SuityWooth
SuityWooth,23m 30s 020ms,23m 04s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/neonXD
nëonXD,23m 33s 820ms,23m 05s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Danny15
Danny15,23m 28s,23m 06s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/srb
srb,23m 39s,23m 07s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/k0mitt
k0mitt,23m 17s 340ms,23m 07s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/daverob
daverob,23m 20s 440ms,23m 07s 700ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/PMDkat
PMDkat,23m 08s 550ms,23m 08s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/FoggierDuck
FoggierDuck,23m 34s 370ms,23m 08s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ByMikiii
ByMikiii,23m 24s 450ms,23m 08s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Republic___
Republic___,23m 24s 740ms,23m 09s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Pastapalads
Pastapalads,23m 31s 550ms,23m 11s 400ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/FujiTurkeyNINJAS
FujiTurkeyNINJAS,23m 11s 640ms,23m 11s 640ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/PolishedAqua
PolishedAqua,24m 02s 970ms,23m 11s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/lethargic
lethargic,23m 36s 583ms,23m 12s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/deralt832
deralt832,23m 35s,23m 12s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/jamieheff
jamieheff,24m 14s 150ms,23m 12s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Gnarly_Caveman
Gnarly_Caveman,23m 46s 140ms,23m 15s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/benchbotch
benchbotch,24m 23s,23m 16s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/EniarkuAvals
EniarkuAvals,23m 30s 410ms,23m 16s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Syurtip
Syurtip,23m 19s 190ms,23m 16s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NRGFlare
NRGFlare,23m 16s 780ms,23m 16s 780ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TheIdiotOfTime
TheIdiotOfTime,23m 35s 400ms,23m 17s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/juh0
juh0,23m 27s 350ms,23m 17s 050ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/2Senya1
2Senya1,23m 27s 150ms,23m 19s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nupthrix
Nupthrix,23m 54s 170ms,23m 19s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GrungySatsuma
GrungySatsuma,23m 45s 900ms,23m 20s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TrozIsGamer
TrozIsGamer,24m 41s 390ms,23m 20s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AirCan2
AirCan2,23m 36s 470ms,23m 21s 400ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Noony
Noony,23m 27s 770ms,23m 21s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ParceroDLasFotos
ParceroDLasFotos,24m 04s 850ms,23m 21s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Syelent
Syelent,23m 54s 720ms,23m 22s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/alphaboy98
alphaboy98,23m 49s 660ms,23m 22s 850ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/loganmaster
loganmaster,23m 42s 760ms,23m 23s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/sam33h
sam33h,23m 50s 670ms,23m 24s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AuntSnail
AuntSnail,23m 44s 290ms,23m 24s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SoccerSquirrel
SoccerSquirrel,23m 30s,23m 27s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/wqcv
wqcv,24m 30s 110ms,23m 27s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Marblr
Marblr,23m 49s 780ms,23m 27s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nwjoo
Nwjoo,25m 01s 130ms,23m 28s 650ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/klydethekat
klydethekat,23m 44s 120ms,23m 29s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/fionnuar_
fionnuar_,23m 57s 550ms,23m 29s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/shotgiy12
shotgiy12,23m 29s 840ms,23m 29s 840ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Kewpr
Kewpr,23m 44s 110ms,23m 30s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/DomMartiin
DomMartiin,24m 06s 550ms,23m 30s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Juniper
Juniper,24m 00s 860ms,23m 31s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/ninjaTaoTao
ninjaTaoTao,23m 50s 440ms,23m 31s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Acnnx
Acnnx,25m 02s,23m 33s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/lindenkron
lindenkron,24m 03s 220ms,23m 34s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Shipopi
Shipopi,23m 48s 350ms,23m 35s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/tantzr
tantzr,23m 36s 180ms,23m 36s 180ms,1.16.1,Easy,No F3,CaffeineMC,https://www.speedrun.com/user/loganissorry
loganissorry,24m 23s 900ms,23m 37s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/HaydenIsAdopted
HaydenIsAdopted,23m 44s 420ms,23m 37s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Aley
Aley,23m 41s 560ms,23m 38s 550ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/reddonuts
reddonuts,23m 44s,23m 40s 150ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/cReepy_
cReepy_,24m 17s 470ms,23m 40s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/wrathofdragons
wrathofdragons,24m 35s 040ms,23m 40s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Sorcerer1157
Sorcerer1157,23m 41s 467ms,23m 41s 467ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/BurakGok
BurakGok,24m 33s 750ms,23m 42s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/RestInPeanuts
RestInPeanuts,24m 21s 510ms,23m 43s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/1_jh
1_jh,23m 46s 550ms,23m 43s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Muse_MC
Muse_MC,24m 35s 660ms,23m 44s 400ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/-JRD-
-JRD-,24m 11s 000ms,23m 46s 000ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Farjour
Farjour,24m 05s 960ms,23m 48s 300ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Rodregulas
Rodregulas,27m 39s 700ms,23m 48s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/CalebtheCrack
CalebtheCrack,24m 25s 180ms,23m 48s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/zDqego
zDqego,23m 49s 750ms,23m 49s 350ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/markus002
markus002,24m 20s 360ms,23m 49s 550ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Nentox
Nentox,24m 01s 610ms,23m 50s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Eyeball
Eyeball,23m 53s 000ms,23m 50s 000ms,1.16.1,Normal,No F3,CaffeineMC,https://www.speedrun.com/user/minigadge
