Player,Real time,In-game time,Difficulty,F3,Mods,Date,userlink
ImTooFlimzy,49m 48s,47m 34s 039ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/the_spyborg
nyate,47m 35s,47m 35s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ImTooFlimzy
trashu,47m 44s 080ms,47m 44s 080ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/nyate
Nasty_Espy,47m 44s 260ms,47m 44s 260ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/trashu
iceball8314,47m 56s 380ms,47m 49s 550ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Nasty_Espy
Millzord,47m 49s 820ms,47m 49s 820ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/iceball8314
BigPapaWesWES,47m 53s 520ms,47m 53s 520ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Millzord
ArcymistrzTTV,47m 54s 690ms,47m 54s 690ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/BigPapaWesWES
Vanzuylen,48m 30s,47m 58s,1.16.1,Normal,,Vanilla,https://www.speedrun.com/user/ArcymistrzTTV
Atlb_,48m 01s 160ms,47m 58s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Vanzuylen
Tomerino,48m 15s 099ms,48m 06s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Atlb_
ItzAuxiliary,48m 38s 110ms,48m 08s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Tomerino
skitzwah,48m 09s 520ms,48m 09s 520ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/ItzAuxiliary
McGengar,,48m 13s 350ms,1.16,Normal,F3,Vanilla,https://www.speedrun.com/user/skitzwah
kinanokonoko,50m 12s 442ms,48m 15s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/McGengar
PrimcYT,48m 43s 099ms,48m 15s 055ms,1.16.4,Easy,F3,CaffeineMC,https://www.speedrun.com/user/kinanokonoko
Table,48m 15s 360ms,48m 15s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PrimcYT
Ryanminec,48m 15s 467ms,48m 15s 467ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Table
colouredpencil,48m 18s 150ms,48m 18s 150ms,1.16.1,Hardcore,F3,Vanilla,https://www.speedrun.com/user/Ryanminec
1nfinite,48m 22s,48m 22s,1.16.1,Normal,No F3,Optifine,https://www.speedrun.com/user/colouredpencil
uGuardian,48m 43s 063ms,48m 25s 030ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/1nfinite
Fir3Mix,48m 28s 081ms,48m 28s 081ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/uGuardian
zyaian,48m 48s 630ms,48m 30s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Fir3Mix
Blade_Hawk,50m 31s 001ms,48m 35s 005ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/zyaian
patwilson,48m 42s,48m 36s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Blade_Hawk
Smiti,48m 58s 180ms,48m 42s 450ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/patwilson
MiLEZ,48m 48s 005ms,48m 48s 005ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Smiti
4tsl,48m 53s 340ms,48m 52s 550ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/MiLEZ
Toomda,49m 06s,48m 53s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/4tsl
AndyBeThoomin,49m 00s 890ms,49m 00s 890ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Toomda
MarcelJWGR_BBX,49m 03s 330ms,49m 03s 330ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/AndyBeThoomin
MiKii,49m 24s 500ms,49m 03s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/MarcelJWGR_BBX
SusvBe,49m 07s 740ms,49m 07s 740ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/MiKii
pr0stoch3l,49m 08s,49m 08s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/SusvBe
MatterM,49m 08s 003ms,49m 08s 003ms,1.16.1,Easy,No F3,Vanilla,https://www.speedrun.com/user/pr0stoch3l
FlashStar101,54m 27s 700ms,49m 10s 200ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/MatterM
ItsAtaraxy,49m 21s 200ms,49m 13s 005ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/FlashStar101
TommyHoskins,49m 13s 059ms,49m 13s 059ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ItsAtaraxy
Fejdeks,49m 23s,49m 18s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TommyHoskins
JesseJames37,49m 51s 500ms,49m 20s 300ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Fejdeks
Wevoon,49m 20s 660ms,49m 20s 660ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/JesseJames37
Stanley_TV,49m 21s 740ms,49m 21s 740ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Wevoon
BashBomb,49m 23s 520ms,49m 23s 520ms,1.16.4,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Stanley_TV
JayWhatAgain,49m 24s 730ms,49m 24s 130ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/BashBomb
KikloP,49m 28s 090ms,49m 28s 090ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JayWhatAgain
Sturge,49m 33s 095ms,49m 29s 090ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/KikloP
RoiCouscous,50m 14s,49m 29s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Sturge
LJayPyLy,49m 33s,49m 33s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/RoiCouscous
Doctre_Sween,49m 52s 081ms,49m 33s 020ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LJayPyLy
Matixdg,49m 48s 092ms,49m 41s 550ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Doctre_Sween
RyAndGav,50m 00s,49m 45s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Matixdg
PikaWoof,50m 10s 800ms,49m 49s 560ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/RyAndGav
HexoCS,49m 58s 380ms,49m 50s 038ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PikaWoof
booteezz,49m 54s 190ms,49m 53s 370ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/HexoCS
Exorium,1h 09m 59s 230ms,49m 54s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/booteezz
ing12542,50m 13s 290ms,49m 59s 900ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Exorium
NonChispon,50m 24s 050ms,50m 04s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ing12542
thodoris254,50m 13s 100ms,50m 05s 250ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/NonChispon
Aleksa_V,50m 07s 500ms,50m 07s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/thodoris254
MikeWazowsky,50m 13s 094ms,50m 13s 094ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Aleksa_V
baq,50m 16s,50m 16s,1.16.1,Easy,No F3,Vanilla,https://www.speedrun.com/user/MikeWazowsky
Shadedd,50m 17s,50m 17s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/baq
CozyBTW,50m 24s 740ms,50m 23s 050ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Shadedd
Bigfatpengo,50m 24s 042ms,50m 24s 042ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/CozyBTW
JamesDash,51m 07s,50m 24s 057ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Bigfatpengo
Julgane,50m 33s,50m 33s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JamesDash
Craselin,50m 39s 060ms,50m 39s 060ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Julgane
cobrasrock,50m 39s 950ms,50m 39s 950ms,1.16.4,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Craselin
Olinequ,50m 40s,50m 40s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/cobrasrock
Sidoku,50m 44s 600ms,50m 44s 133ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Olinequ
Vojtas131,50m 58s,50m 51s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Sidoku
haz,52m 22s 530ms,50m 53s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Vojtas131
Schleem,50m 56s 085ms,50m 56s 085ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/haz
Tomatobird8,50m 57s 380ms,50m 57s,1.16.1,Easy,No F3,CaffeineMC,https://www.speedrun.com/user/Schleem
Evvz,51m 01s,50m 58s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Tomatobird8
ExtremeBleach,51m 42s 250ms,50m 59s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Evvz
Gabest,50m 54s 062ms,51m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ExtremeBleach
Hot_Dog_Guy,51m 16s 770ms,51m 07s 250ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Gabest
JacobQc,51m 10s,51m 08s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Hot_Dog_Guy
MrVilka15,51m 19s 220ms,51m 08s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JacobQc
Treyfes3,51m 09s 740ms,51m 09s 740ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/MrVilka15
Ian_Me4,51m 11s 063ms,51m 11s 033ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Treyfes3
TMBeats,51m 15s 043ms,51m 16s 040ms,1.16.3,Easy,F3,Vanilla,https://www.speedrun.com/user/Ian_Me4
ZurdoLo,51m 16s 064ms,51m 16s 064ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TMBeats
HorrorDoesSpeedRuns,51m 25s 500ms,51m 17s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ZurdoLo
Natani_K,51m 34s 410ms,51m 21s 970ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/HorrorDoesSpeedRuns
tamaoki,51m 25s 910ms,51m 25s 910ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Natani_K
Henwy,51m 32s 016ms,51m 32s 016ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/tamaoki
luseho,51m 33s 085ms,51m 33s 085ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Henwy
SHORTms,51m 33s 550ms,51m 33s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/luseho
SwiftRift,51m 36s 047ms,51m 36s 047ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/SHORTms
Bradam,53m 04s,51m 37s 250ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/SwiftRift
JoshFeffy,51m 38s 098ms,51m 38s 098ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Bradam
Cluekas,51m 49s 093ms,51m 40s 045ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JoshFeffy
jackko_tv,51m 44s 011ms,51m 44s 011ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Cluekas
RafaelXDP,52m 15s,51m 49s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/jackko_tv
Zappo_OnGfuel,52m 08s 160ms,51m 53s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/RafaelXDP
Splaze,54m 26s 170ms,51m 54s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Zappo_OnGfuel
SniVanov,52m 01s 930ms,52m 01s 930ms,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/Splaze
Turton,52m 25s 004ms,52m 03s 060ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/SniVanov
Isaaaac,52m 04s 120ms,52m 04s 120ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Turton
JihKim,52m 06s 009ms,52m 06s 009ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Isaaaac
DaserBit,52m 16s,52m 15s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/JihKim
LyrixIsSoCruel,52m 19s 080ms,52m 15s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/DaserBit
horizonz_,52m 20s,52m 20s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/LyrixIsSoCruel
bowosc,53m 03s,52m 23s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/horizonz_
MrEpicPig,52m 30s,52m 30s,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/bowosc
samo2406,52m 33s 700ms,52m 33s 700ms,1.16,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MrEpicPig
Guunnz,54m 08s 062ms,52m 37s 045ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/samo2406
Yozerman,52m 43s 051ms,52m 43s 051ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Guunnz
Krinios,52m 47s 005ms,52m 47s 005ms,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/Yozerman
Barje,52m 47s 820ms,52m 47s 820ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Krinios
quizzz_,52m 57s 920ms,52m 56s 850ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Barje
tutek1,53m 05s 010ms,53m 00s 050ms,1.16.3,Normal,F3,Vanilla,https://www.speedrun.com/user/quizzz_
Hipposcool,53m 01s 005ms,53m 01s 005ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/tutek1
cutecore,54m 34s,53m 04s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Hipposcool
MagmaCaliburX,53m 13s 200ms,53m 05s 370ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/cutecore
tsblock,53m 52s,53m 05s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MagmaCaliburX
arcticawolf,53m 06s 340ms,53m 06s 340ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/tsblock
LUK_345,55m 03s 010ms,53m 06s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/arcticawolf
CaptainObsidian,53m 44s 038ms,53m 08s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/LUK_345
LightFrog,53m 10s 077ms,53m 10s 077ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/CaptainObsidian
maxsaint15,53m 18s 038ms,53m 18s 038ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/LightFrog
Babbler,53m 19s,53m 19s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/maxsaint15
Trizze,53m 21s 061ms,53m 21s 061ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Babbler
purplEric,53m 22s,53m 22s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Trizze
BurntBowser,53m 56s 220ms,53m 29s 050ms,1.16.1,Hardcore,F3,Vanilla,https://www.speedrun.com/user/purplEric
vratik_k,53m 33s,53m 33s 026ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/BurntBowser
alewang,53m 33s 990ms,53m 33s 990ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/vratik_k
wadm8,54m 15s 075ms,53m 34s 560ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/alewang
dbk69,53m 38s 760ms,53m 38s 760ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/wadm8
Fetchi,53m 49s 130ms,53m 42s 200ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/dbk69
nita0,53m 49s 850ms,53m 49s 850ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Fetchi
JeviLevee,53m 53s 410ms,53m 53s 410ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/nita0
Lidia,53m 57s 093ms,53m 57s 090ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/JeviLevee
richodude,53m 59s 300ms,53m 59s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Lidia
lukeyuki646,53m 51s 380ms,54m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/richodude
algentCP,55m 08s 046ms,54m 06s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/lukeyuki646
fredzio,54m 09s 200ms,54m 09s 200ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/algentCP
zce,55m 10s 059ms,54m 10s 059ms,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/fredzio
PurplePython01,54m 14s 310ms,54m 12s 500ms,1.16.1,Normal,No F3,Optifine,https://www.speedrun.com/user/zce
Samurai_Kai,54m 21s,54m 21s,1.16.4,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PurplePython01
Falso_Simp,54m 39s,54m 22s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Samurai_Kai
Codestudio365,55m 53s 930ms,54m 27s 100ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Falso_Simp
notvybz,54m 28s 240ms,54m 28s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Codestudio365
kuller_117,54m 28s 650ms,54m 28s 650ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/notvybz
trisimail,54m 32s 007ms,54m 32s 007ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/kuller_117
HuggyMuggy,54m 35s,54m 35s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/trisimail
SHAFT1337,55m 06s 020ms,54m 39s 650ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/HuggyMuggy
Nolys_,54m 58s 560ms,54m 41s 300ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/SHAFT1337
BowsaMonYa,54m 43s 500ms,54m 43s 500ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Nolys_
VikingPilot,54m 44s 035ms,54m 44s 035ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/BowsaMonYa
Prochnost,54m 46s 767ms,54m 46s 767ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/VikingPilot
AA_33,54m 46s 330ms,54m 47s 100ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Prochnost
DuskL,54m 53s 200ms,54m 53s 200ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/AA_33
Nic11,54m 54s 717ms,54m 54s 717ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/DuskL
Phio,55m 10s 033ms,54m 59s 095ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nic11
polyant,55m 38s 680ms,54m 59s 240ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Phio
CrispyMe,55m 16s,55m 02s 045ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/polyant
Ziggy808,55m 04s,55m 04s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/CrispyMe
Abstuz,55m 31s 920ms,55m 10s 750ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Ziggy808
Vezixo,55m 29s,55m 14s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Abstuz
ImEduardoAG,55m 14s 660ms,55m 14s 660ms,1.16.4,Easy,F3,Vanilla,https://www.speedrun.com/user/Vezixo
mattress,55m 15s 079ms,55m 15s 079ms,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/ImEduardoAG
CygnusGD,,55m 18s 500ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/mattress
Stratum3,55m 38s 390ms,55m 26s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/CygnusGD
PhysicsBonaFide,55m 36s,55m 36s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Stratum3
Galoh,55m 17s 017ms,55m 37s 005ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/PhysicsBonaFide
ReverseBlackAndWhite,56m 30s 720ms,55m 39s 050ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Galoh
ACHM3D,55m 39s 210ms,55m 39s 450ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ReverseBlackAndWhite
KlownBirusHDX,56m 41s 230ms,55m 41s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ACHM3D
Zick407,55m 46s,55m 46s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/KlownBirusHDX
xunfeng,55m 50s 510ms,55m 49s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Zick407
Squid3000,55m 50s,55m 50s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/xunfeng
w0rthy,56m 11s 340ms,55m 51s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Squid3000
yarn,58m 31s 700ms,55m 52s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/w0rthy
megamaas69,55m 58s 024ms,55m 53s 035ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/yarn
ericsong19988,56m 21s 022ms,55m 56s 006ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/megamaas69
GipGop,56m 01s 667ms,56m 00s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/ericsong19988
Huskar,57m 52s 280ms,56m 03s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GipGop
CreeperPhysics,56m 45s 963ms,56m 03s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Huskar
Alexdaphoenix,56m 06s,56m 06s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/CreeperPhysics
vrroy,56m 07s 617ms,56m 07s 617ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Alexdaphoenix
JKtrue,56m 10s,56m 10s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/vrroy
Natertater534,56m 11s,56m 11s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/JKtrue
ShootingGoats,56m 11s 010ms,56m 11s 010ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Natertater534
matyjsoubozi,56m 11s 076ms,56m 11s 076ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/ShootingGoats
sirtymoo,56m 14s 280ms,56m 14s 280ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/matyjsoubozi
Bobsen2k,56m 15s 029ms,56m 15s 029ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/sirtymoo
NootNToot,56m 21s 770ms,56m 21s 770ms,1.16.4,Normal,No F3,Vanilla,https://www.speedrun.com/user/Bobsen2k
HF_himayu,56m 23s 280ms,56m 23s 280ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/NootNToot
Jeremy7228,56m 30s 830ms,56m 24s 750ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/HF_himayu
_i2_,56m 36s 980ms,56m 28s 300ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Jeremy7228
michaellyne77,56m 55s 050ms,56m 29s 150ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/_i2_
Australia,56m 30s,56m 30s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/michaellyne77
AAartic,57m 04s 008ms,56m 35s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Australia
Fuzzykityz,57m 28s 049ms,56m 39s 065ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/AAartic
Wire,56m 50s,56m 50s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Fuzzykityz
owtaCTRL,57m 03s,56m 57s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Wire
aims,57m 06s,56m 58s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/owtaCTRL
LeoShaw,56m 59s 600ms,56m 59s 002ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/aims
seally,57m 04s 260ms,57m 04s 260ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/LeoShaw
UselessToast,57m 05s 053ms,57m 05s 053ms,1.16.3,Normal,F3,Vanilla,https://www.speedrun.com/user/seally
CrickMc,57m 12s 092ms,57m 12s 092ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/UselessToast
LaFrost,57m 16s 580ms,57m 16s 210ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/CrickMc
xIceblue,57m 29s,57m 29s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/LaFrost
Operam,57m 31s 071ms,57m 31s 071ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/xIceblue
McOne,57m 49s 021ms,57m 36s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Operam
Chilioa,57m 37s,57m 37s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/McOne
DarkblueCG,57m 40s 071ms,57m 39s 085ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Chilioa
R3DOUT,58m 10s 030ms,57m 40s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/DarkblueCG
WifeStealer,57m 44s 630ms,57m 44s 630ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/R3DOUT
GoldActual,57m 46s 400ms,57m 46s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/WifeStealer
Rubius,57m 51s 031ms,57m 51s 031ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/GoldActual
HungrySheep,1h 00m 21s 530ms,57m 59s 750ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Rubius
ski5,1h 03m 30s,58m 00s,1.16.3,Easy,F3,Vanilla,https://www.speedrun.com/user/HungrySheep
AxyTo,58m 00s 022ms,58m 00s 022ms,1.16.3,Easy,F3,Vanilla,https://www.speedrun.com/user/ski5
Fomka_Wyverno,58m 13s 068ms,58m 13s 068ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AxyTo
Brinbobia,58m 17s 046ms,58m 17s 046ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Fomka_Wyverno
